Date,R.A._ICRF,DEC_ICRF,delta,deldot,R.A._Ecl,DEC_Ecl,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol
01/29/1980,316.90007,-18.61175,1.36729030553772,-16.4999563,313.82101702923086,-2.019603974505229,2.0,0.9461344773103372,-0.885374816421771,-0.43637571530533353,0.9461344773103372,-0.9858957947233499,-0.048185188688440184,1.3664409856296358,-0.8059753282180713
01/30/1980,318.64976,-18.05961,1.35733898955197,-17.9673338,315.57188573926305,-1.9814905290827507,2.0,0.9687358836261851,-0.8525614660116664,-0.42078363443104094,0.9687358836261851,-0.9495879609615816,-0.04693212897135085,1.3565273708363499,-0.7754169045810939
01/31/1980,320.39292,-17.4829,1.34652413400392,-19.4901647,317.32957404918443,-1.9343766952580703,2.0,0.9894872341851824,-0.8187810002314047,-0.4045243262149083,0.9894872341851824,-0.9121274084414882,-0.04545159633477752,1.345756811554609,-0.7447394564838759
02/01/1980,322.12826,-16.88209,1.33481327036798,-21.069796,319.0930283675069,-1.877902579718232,2.0,1.0082750614592684,-0.7841223294633297,-0.38763389896495415,1.0082750614592684,-0.8736100739044661,-0.04374135300152748,1.334096383620036,-0.7139613725660118
02/02/1980,323.85428,-16.25777,1.32217339402577,-22.7066915,320.86091669426014,-1.8116914512169733,2.0,1.024986229255808,-0.7486863668619796,-0.3701546133450093,1.024986229255808,-0.8341453536865384,-0.041800031444293784,1.321512482438543,-0.6831059006116548
02/03/1980,325.56922,-15.61069,1.3085715509099,-24.4001592,322.63156557506056,-1.7353651772719816,2.0,1.0395090823629807,-0.7125872767671406,-0.35213597448316103,1.0395090823629807,-0.7938576835306401,-0.03962763978564732,1.3079713888368354,-0.652202247908574
02/04/1980,327.27105,-14.94176,1.29397559490643,-26.1480322,324.4029458634713,-1.6485337263890616,2.0,1.051735758447983,-0.6759530355364056,-0.33363487282419113,1.051735758447983,-0.7528871091683291,-0.03722546794134285,1.2934400275041738,-0.6212858297418651
02/05/1980,328.95743,-14.25213,1.27835514381029,-27.9463014,326.1726048156849,-1.5508515231632116,2.0,1.0615641110824352,-0.638926033756416,-0.3147173893452374,1.0615641110824352,-0.7113905569110996,-0.03459750432765579,1.2778868832570922,-0.5903994545652609
02/06/1980,330.62563,-13.54317,1.26168276034418,-29.7887047,327.9375945185232,-1.4419660785682062,2.0,1.0689001942158702,-0.6016645035671876,-0.2954582672768422,1.0689001942158702,-0.6695429330577349,-0.03174938341810343,1.2612832213275018,-0.5595945731682588
02/07/1980,332.27246,-12.81653,1.24393538034408,-31.6662849,329.6943831738648,-1.3215447532235782,2.0,1.0736610631502321,-0.5643431443387011,-0.2759419637981727,1.0736610631502321,-0.6275381162815631,-0.028689101775264764,1.2436045054240914,-0.5289328270549407
02/08/1980,333.8943,-12.07419,1.22509600134145,-33.5669353,331.4388607589232,-1.189327043474367,2.0,1.0757791145725555,-0.5271514643167428,-0.2562632295531545,1.0757791145725555,-0.5855876666383324,-0.025428209401611113,1.2248320777434913,-0.49848594965347937
02/09/1980,335.48693,-11.31846,1.20515563003903,-35.4749642,333.1661806324814,-1.0450634044370213,2.0,1.0752050077983908,-0.4902953920489837,-0.23652634600730468,1.0752050077983908,-0.5439220006589401,-0.02198046903980483,1.204955165803094,-0.46833853080893734
02/10/1980,337.04558,-10.55209,1.18411546542928,-37.3707234,334.8707637397441,-0.8886339612239346,2.0,1.071912621198923,-0.45399387953983233,-0.21684631729320838,1.071912621198923,-0.5027877488934145,-0.018364300856480942,1.1839730520256164,-0.43858794339470425
02/11/1980,338.5648,-9.77822,1.16198926508975,-39.2303571,336.54619721371336,-0.7199577910328941,2.0,1.0659030354778576,-0.41847843005544033,-0.19734633191736958,1.0659030354778576,-0.46244631300582617,-0.014600641431941258,1.1618975313914706,-0.409346113052493
02/12/1980,340.0385,-9.00048,1.13880580630506,-41.0257366,338.1852361316512,-0.5391052798135816,2.0,1.057209226310591,-0.3839883838370817,-0.17815790006638876,1.057209226310591,-0.4231695951177854,-0.010714944970880297,1.1387553971017608,-0.3807394875362602
02/13/1980,341.4599,-8.22297,1.11461131371984,-42.7246531,339.77976876595267,-0.3462703428284546,2.0,1.045899863610556,-0.35076734160028394,-0.15941809194177906,1.045899863610556,-0.3852356179059235,-0.00673607217368824,1.1145909590535619,-0.3529096431990023
02/14/1980,342.82151,-7.45032,1.08947168598443,-44.2913309,341.3207819333181,-0.141830777160878,2.0,1.0320822323119068,-0.3190582762922636,-0.14126796040587905,1.0320822323119068,-0.34892341229151497,-0.002696787472693335,1.0894683482777658,-0.326013889763836
02/15/1980,344.11526,-6.68762,1.0634743221284,-45.6873046,342.79851505645377,0.0736520802453147,2.0,1.0159050080425256,-0.28909564757445116,-0.12384811267873462,1.0159050080425256,-0.31450402114198706,0.0013671671793880347,1.0634734433357345,-0.30022258144017805
02/16/1980,345.33249,-5.94043,1.03672933242125,-46.8726696,344.2024582205272,0.2994085334986165,2.0,0.997558097712156,-0.26109995251243084,-0.10729569045177025,0.997558097712156,-0.282234298385,0.005417675391023891,1.0367151766497724,-0.27571915084509657
02/17/1980,346.46412,-5.21474,1.00936992676083,-47.807667,345.521535617485,0.5344124066448744,2.0,0.9772715143272627,-0.23526949468629493,-0.09174040115302538,0.9772715143272627,-0.2523477786428809,0.00941461351655877,1.0093260197287581,-0.25269690729602584
02/18/1980,347.50081,-4.51689,0.981551813205,-48.4545029,346.7442961344809,0.7773722584970973,2.0,0.9553118314321538,-0.21177336505911745,-0.07730012020239804,0.9553118314321538,-0.22504648798317367,0.013317093459410775,0.9814614699659975,-0.2313557104152695
02/19/1980,348.43315,-3.85348,0.95345151260418,-48.7792495,347.85913521099707,1.0267211123956137,2.0,0.9319764591248264,-0.1907454189546151,-0.06407691996481885,0.9319764591248264,-0.20049383831219195,0.01708471021685979,0.9532984315333812,-0.21189809799282217
02/20/1980,349.25197,-3.23124,0.92526359613603,-48.7536383,348.85464114277,1.2805988077189585,2.0,0.9075863245859164,-0.1722783174925757,-0.052153303645437694,0.9075863245859164,-0.17880766242863844,0.020678627034018023,0.9250324949527807,-0.19452324184265624
02/21/1980,349.94859,-2.65694,0.89719696358807,-48.3565573,349.71986821452214,1.53682423698445,2.0,0.8824766902368117,-0.1564210216685737,-0.041590222895464185,0.8824766902368117,-0.1600571263357295,0.024062397417612492,0.8968742344956563,-0.17942218073723631
02/22/1980,350.51513,-2.13719,0.86947037721708,-47.5751111,350.4447046555952,1.7929501060798667,2.0,0.8569874420778324,-0.14317788425773553,-0.03242459619461394,0.8569874420778324,-0.1442609089487545,0.027203880755959163,0.8690446971990722,-0.16677139837017396
02/23/1980,350.94491,-1.67833,0.84230752713456,-46.4051777,351.02028472625386,2.04620392136986,2.0,0.8314534067312436,-0.1325089061269932,-0.02466966760162212,0.8314534067312436,-0.1313875799596898,0.030075015126894564,0.8417704341046047,-0.1567256310932693
02/24/1980,351.23281,-1.28623,0.8159319184942,-44.8514774,351.43939621068,2.293530994836324,2.0,0.8061952418247352,-0.12433293358435951,-0.01831527513006402,0.8061952418247352,-0.12135864010175643,0.03265284289973925,0.8152782883581476,-0.14941075582192748
02/25/1980,351.37558,-0.96612,0.79056184075557,-42.9272383,351.69682819734896,2.531631936530625,2.0,0.7815114932335349,-0.11853322898612548,-0.013329802280932399,0.7815114932335349,-0.11405440835675196,0.03491993609841341,0.7897902393178319,-0.144917720122299
02/26/1980,351.37224,-0.72235,0.76640561829016,-40.6535796,351.78982885610105,2.7570299502293,2.0,0.7576726116627468,-0.11496272791287232,-0.009662115384625022,0.7576726116627468,-0.10931961595017997,0.0368647101084503,0.7655184941563086,-0.1432945524938867
02/27/1980,351.22444,-0.55826,0.74365726900894,-38.0587367,351.71848468916284,2.966052260461366,2.0,0.7349167954308888,-0.11345015424943641,-0.007245691423680573,0.7349167954308888,-0.1069706587807749,0.038480068911517555,0.7426610384599422,-0.14453974319021437
02/28/1980,350.93663,-0.4759,0.72249263355611,-35.1772213,351.4859873326323,3.155023483927151,2.0,0.7134474979428823,-0.11380800311591148,-0.006000970642588654,0.7134474979428823,-0.10680385743111806,0.03976442203424986,0.7213975299951655,-0.14859758765422076
02/29/1980,350.51636,-0.47585,0.70306599739381,-32.04896,351.09898488228583,3.320316054482132,2.0,0.6934330596560823,-0.11583736243414375,-0.005839000912660812,0.6934330596560823,-0.10860133051324998,0.04072025881682322,0.701885786444806,-0.15535205472588917
03/01/1980,349.97425,-0.55706,0.68550721887009,-28.7184011,350.567625671552,3.4585145559393875,2.0,0.675007353124202,-0.1193348286199406,-0.006664760274296016,0.675007353124202,-0.11213866132357896,0.041353850943051065,0.6842587274819266,-0.16462602257230144
03/02/1980,349.32396,-0.7167,0.66991939527208,-25.2335376,349.9056004356372,3.5665764401969238,2.0,0.6582718238523576,-0.12409667002536473,-0.00837965228489318,0.6582718238523576,-0.11718971031878633,0.04167461912482123,0.6686218828923493,-0.1761805427847341
03/03/1980,348.58191,-0.95013,0.6563771341377,-21.6447805,349.1299062659253,3.6419894659679,2.0,0.6432981288903435,-0.1299230356052221,-0.010884135433161394,0.6432981288903435,-0.12353152241265027,0.04169439477215245,0.6550515397000485,-0.18971896015162124
03/04/1980,347.76684,-1.25096,0.6449255312751,-18.0036365,348.2604231964472,3.682919733399877,2.0,0.6301312616657391,-0.13662098582957433,-0.014079779578141957,0.6301312616657391,-0.13094792578825282,0.04142673887440385,0.6435936343662062,-0.20489430261896738
03/05/1980,346.89917,-1.61116,0.63557997182588,-14.361187,347.319278468014,3.688401940497077,2.0,0.6187927991402437,-0.1440070445156169,-0.01787018321802172,0.6187927991402437,-0.13923223802656412,0.04088711548254201,0.6342634660562625,-0.22132037697477788
03/06/1980,346.00033,-2.02141,0.62832685295848,-10.7664344,346.33007904619285,3.6583265612227738,2.0,0.6092843517311936,-0.1519079232110353,-0.022162936401044147,0.6092843517311936,-0.14818871151603016,0.04009137891648672,0.6270465018523602,-0.2385851639377484
03/07/1980,345.09188,-2.47142,0.62312527259705,-7.2646357,345.3169523258243,3.5935356012422144,2.0,0.6015905572424676,-0.16016216798182176,-0.026869810814515897,0.6015905572424676,-0.15763411996400406,0.03905625441615146,0.6219000838881827,-0.2562675610224918
03/08/1980,344.19471,-2.95041,0.61990964577104,-3.8957833,344.3035916282563,3.495730483478445,2.0,0.595681979472039,-0.16862041316885779,-0.03190775007757995,0.595681979472039,-0.1673983851295588,0.037798530504048966,0.6187562040187644,-0.2739540417559819
03/09/1980,343.32835,-3.44751,0.61859311625131,-0.6933929,343.3124326595316,3.3673947470729297,2.0,0.5915178786231327,-0.1771448880592788,-0.037198539986957414,0.5915178786231327,-0.1773239930346216,0.03633516529414951,0.6175250596020809,-0.2912530291941291
03/10/1980,342.5103,-3.95224,0.61907154794625,2.3162787,342.3638216669452,3.2116135100740166,4.0,0.5890483006930094,-0.18560980269130517,-0.042669451275341476,0.5890483006930094,-0.18726660360751446,0.03468285023682503,0.6180992488071928,-0.3078094143289594
03/11/1980,341.75564,-4.45485,0.62122782707787,5.114526,341.47550522621657,3.031892339246641,1.0,0.5882161983775143,-0.19390041735362828,-0.04825292998653664,0.5882161983775143,-0.1970940738036207,0.03285792406238952,0.6203582593648627,-0.32331346098243585
03/12/1980,341.07677,-4.94661,0.62493619275889,7.6900115,340.66227105594936,2.8319537090570965,1.0,0.5889590708509908,-0.20191257616336505,-0.053886635350403916,0.5889590708509908,-0.20668604473727384,0.03087615249955422,0.6241729794109968,-0.33750707477669883
03/13/1980,340.48333,-5.41995,0.63006633945244,10.0381778,339.9358242987658,2.6155908052020305,1.0,0.5912103651269107,-0.20955217114823738,-0.05951288805428727,0.5912103651269107,-0.2159332305217994,0.028753021300756167,0.6294099267385888,-0.35018596243546357
03/14/1980,339.9823,-5.86856,0.63648708963461,12.1603691,339.3048555073652,2.3864849820619782,1.0,0.5949006853133829,-0.2167342898351255,-0.0650787023139447,0.5949006853133829,-0.22473664895432183,0.02650336774798894,0.6359350491752682,-0.3611984452031729
03/15/1980,339.5782,-6.28737,0.64406950354738,14.0627816,338.7752533425209,2.148098530203482,1.0,0.5999587653034627,-0.22338254676241975,-0.070535403431529,0.5999587653034627,-0.23300685606365476,0.02414146562751472,0.6436169008324162,-0.3704417465643566
03/16/1980,339.27338,-6.67248,0.65268936057804,15.7553541,338.3504224306833,1.9035873886152264,1.0,0.6063122928254551,-0.22942829898899367,-0.07583838476343797,0.6063122928254551,-0.24066312968120304,0.021680936155036787,0.6523291641642369,-0.3778564445816217
03/17/1980,339.06834,-7.02103,0.66222900414672,17.2506867,338.0316512878839,1.6557689051736884,1.0,0.6138885507987266,-0.23481000590464968,-0.08094666304705946,0.6138885507987266,-0.2476327051976946,0.019134901302789067,0.661952497906979,-0.3834200504118903
03/18/1980,338.96207,-7.33107,0.67257858659137,18.5630538,337.81849611374105,1.4070939105270095,1.0,0.6226149220743343,-0.23947250409883586,-0.08582268774775506,0.6226149220743343,-0.2538500344308008,0.016515870279729977,0.672375773782896,-0.38714030983713615
03/19/1980,338.95236,-7.60142,0.68363678412125,19.7075622,337.70913657028814,1.159650335941834,1.0,0.63241918876905,-0.24336649851425057,-0.09043212748384509,0.63241918876905,-0.25925623381243323,0.013835733075413054,0.6834967630456711,-0.3890489937522772
03/20/1980,339.03613,-7.8315,0.69531107496882,20.6994829,337.70075633517695,0.9151968849598942,1.0,0.6432299702607307,-0.24644758396167993,-0.09474325671057718,0.6432299702607307,-0.263797942683083,0.011105933947600538,0.6952223739246657,-0.3891952562586979
03/21/1980,339.20965,-8.02123,0.70751768372406,21.5537613,337.7897916435047,0.6751795621658078,1.0,0.6549766823301778,-0.2486760779791183,-0.09872703088281246,0.6549766823301778,-0.2674271998410375,0.008337335977045127,0.707468558743825,-0.3876412967909756
03/22/1980,339.46877,-8.1709,0.72018128980193,22.2846845,337.97219605283294,0.4407774358677896,1.0,0.6675897023739843,-0.2500163939345255,-0.10235664232946882,0.6675897023739843,-0.2701006917124326,0.005540379179451993,0.7201599783237885,-0.38445773909553205
03/23/1980,339.8091,-8.28108,0.73323458176303,22.9056739,338.24364088180425,0.2129327063386504,1.0,0.6810004118623753,-0.2504365704578145,-0.10560736297157067,0.6810004118623753,-0.27177925805036784,0.002725037627728466,0.7332295179976958,-0.37972013291681606
03/24/1980,340.22613,-8.35253,0.74661771918863,23.4291668,338.59965790336605,-0.0075957420254867,1.0,0.6951411280414292,-0.249908150982059,-0.10845619753822096,0.6951411280414292,-0.2724276434734086,-9.891029560286924e-05,0.7466177126369193,-0.37350646353074923
03/25/1980,340.71539,-8.38618,0.76027774606162,23.8665626,339.03579067608604,-0.2202584262623827,1.0,0.7099452251649655,-0.24840522022479378,-0.11088225731412274,0.7099452251649655,-0.2720137621225606,-0.002922608070649396,0.7602721285951515,-0.36589451051499455
03/26/1980,341.27246,-8.38301,0.77416798633521,24.2282124,339.54764437674567,-0.4245938979945083,1.0,0.7253468960008747,-0.2459050346165558,-0.1128656966418086,0.7253468960008747,-0.27050885303324584,-0.005736894529975986,0.7741467297014604,-0.3569609780062242
03/27/1980,341.89308,-8.34409,0.78824744306552,24.5234392,340.1309667711211,-0.6202939984970677,1.0,0.741281162689545,-0.2423871289372542,-0.11438858800825068,0.741281162689545,-0.2678870085794555,-0.008533462094433383,0.7882012506485974,-0.34678008149334466
03/28/1980,342.5732,-8.27047,0.80248021586568,24.7605798,340.7817301189051,-0.8071096021741884,1.0,0.7576839728563629,-0.23783303191718586,-0.1154337171778919,0.7576839728563629,-0.26412443427440246,-0.011303864456615603,0.8024005978961972,-0.3354221183070333
03/29/1980,343.30895,-8.16324,0.81683494652351,24.9470391,341.49607575989165,-0.9848854996635258,1.0,0.7744917044213406,-0.23222678266999658,-0.11598556399541489,0.7744917044213406,-0.25920031272931265,-0.014040211024724872,0.8167142721518014,-0.32295443477324876
03/30/1980,344.09674,-8.02344,0.83128429886168,25.0893536,342.2704346443487,-1.153506804912514,1.0,0.7916415433783868,-0.2255537240081661,-0.1160291770094424,0.7916415433783868,-0.253095248893142,-0.016734614401263753,0.8311158392274783,-0.30943932256143447
03/31/1980,344.93319,-7.85211,0.84580447601902,25.1932567,343.1014394304794,-1.3129126007510885,1.0,0.8090709224726849,-0.2178013721141232,-0.11555092543209204,0.8090709224726849,-0.24579236707249633,-0.019379534357328837,0.8455824296317315,-0.29493555287324297
04/01/1980,345.8152,-7.65025,0.8603747761102,25.2637457,343.9859993117003,-1.4630804550321794,1.0,0.8267177260342657,-0.20895839770508165,-0.11453796250996584,0.8267177260342657,-0.23727616270989826,-0.021967690754271005,0.8600942831629573,-0.27949707046018907
04/02/1980,346.73988,-7.41881,0.87497718554145,25.305145,344.9212358596246,-1.6039868586704564,1.0,0.8445199051227815,-0.19901548329171537,-0.11297806193951981,0.8445199051227815,-0.22753322383310196,-0.02449157245994095,0.8746343453675235,-0.2631741133748687
04/03/1980,347.70461,-7.15871,0.88959600801784,25.3211662,345.9045266228379,-1.735645788665351,1.0,0.8624155387441097,-0.18796430944597822,-0.11085988629112027,0.8624155387441097,-0.2165514077468447,-0.02694408686230408,0.8891878730979371,-0.24601245202875013
04/04/1980,348.70698,-6.87084,0.90421752641423,25.3149616,346.9334469799472,-1.85808377325918,1.0,0.8803424990469525,-0.17579826338119742,-0.10817296352874169,0.8803424990469525,-0.20432048180249818,-0.029318256469823403,0.9037420953525616,-0.22805440404795688
04/05/1980,349.74484,-6.55603,0.91882969416761,25.2891727,348.0058247562331,-1.971330280210106,1.0,0.8982385501529399,-0.16251153070200727,-0.10490717941198768,0.8982385501529399,-0.19083108818406283,-0.031607114480364365,0.9182859016659076,-0.2093378810328606
04/06/1980,350.81622,-6.2151,0.9334218526792,25.2459722,349.1196451023518,-2.0754320617272475,1.0,0.9160408794334701,-0.14810013310631978,-0.10105351473212117,0.9160408794334701,-0.17607598923671622,-0.033803968408109404,0.932809544751196,-0.1898980487379352
04/07/1980,351.91937,-5.8488,0.94798447136744,25.1871005,350.27310844145745,-2.1704130048344124,1.0,0.9336862095778922,-0.1325611960301587,-0.09660305018438592,0.9336862095778922,-0.16004899970513742,-0.035901778385730054,0.9473043968348013,-0.1697663157036898
04/08/1980,353.05273,-5.45787,0.96250890744621,25.1138973,351.464577669251,-2.2563175676086877,1.0,0.9511104733101596,-0.11589326714086819,-0.0915478842160555,0.9511104733101596,-0.1427456440441729,-0.03789387258430082,0.9617626793205596,-0.14897125478965684
04/09/1980,354.21492,-5.04301,0.97698718312436,25.0273308,352.6925791723032,-2.3331792913442677,1.0,0.9682487148141087,-0.09809638815796425,-0.08588061993523548,0.9682487148141087,-0.12416301821731036,-0.03977344789261056,0.9761772527732888,-0.12753858540131902
04/10/1980,355.40474,-4.6049,0.99141177854802,24.9280235,353.9557935525434,-2.4010393305958595,1.0,0.9850349210494688,-0.07917201040119172,-0.07959467146642786,0.9850349210494688,-0.10429983407472528,-0.041533884585959094,0.9905413929134655,-0.1054913353783131
04/11/1980,356.62118,-4.14418,1.005775439112,24.8162754,355.2530715342431,-2.459932273812945,1.0,1.0014019088346402,-0.05912275836665687,-0.07268390706609654,1.0014019088346402,-0.08315606047818944,-0.04316851293504044,1.0048486022341443,-0.08284956336520964
04/12/1980,357.86334,-3.66148,1.02007099524207,24.6920838,356.5833477536917,-2.5098821471632595,1.0,1.017281040109388,-0.03795378768062608,-0.06514315596287092,1.017281040109388,-0.06073437080879032,-0.04467053805999349,1.0190924287637397,-0.05963186346550999
04/13/1980,359.1305,-3.15739,1.0342911909169,24.5551529,357.94571586402054,-2.5509026084104445,1.0,1.0326022230783192,-0.01567160045142098,-0.0569676876948998,1.0326022230783192,-0.03703884896583958,-0.04603303345748942,1.0332662906719647,-0.03585405441520591
04/14/1980,0.42209,-2.63252,1.04842851414237,24.4048897,359.3393763662049,-2.583040065794688,1.0,1.0472936481018285,0.0077154055093469655,-0.048154298148427976,1.0472936481018285,-0.012075925268702804,-0.04724971895414893,1.047363267126326,-0.011530090103532762
04/15/1980,1.73767,-2.08743,1.06247501968145,24.2403817,0.7636454294456608,-2.6063012452608905,1.0,1.0612817047166336,0.03219649015995226,-0.03870008659207332,1.0612817047166336,0.01414570033044671,-0.048313661039245163,1.0613759737265973,0.013328094371697404
04/16/1980,3.07694,-1.52268,1.07642213407896,24.0603586,2.2179434697621407,-2.6207025626258367,1.0,1.0744907620866366,0.057758627116421296,-0.028603389995022505,1.0744907620866366,0.041614737872463045,-0.049218152315861484,1.0752963239115603,0.038710383362947055
