Date,R.A._ICRF,DEC_ICRF,delta,deldot,R.A._Ecl,DEC_Ecl,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol
01/27/1980,178.0939,3.31085,8.76994521622778,-22.1075825,176.9342950389543,2.279765208979677,2.0,-8.750462799343863,0.29121539520296713,0.5064913489216788,-8.750462799343863,0.46865552801157334,0.34885797826610687,8.763003891739215,3.0880859756800727
01/28/1980,178.06218,3.32918,8.75727506419583,-21.7670395,176.89792083279116,2.2839827133098507,2.0,-8.737496309066973,0.2956265567245759,0.5085565238852976,-8.737496309066973,0.47352416897934513,0.3489980808250194,8.750318102193003,3.0874511260231365
01/29/1980,178.02896,3.34811,8.74480367841905,-21.4193066,176.8599332663252,2.288155398853138,2.0,-8.724712304282917,0.30025848441241365,0.5107165790572886,-8.724712304282917,0.4786331001241193,0.34913741857783476,8.73783122044825,3.0867881179170107
01/30/1980,177.99426,3.36764,8.73253513647109,-21.0645826,176.82035073968652,2.2922912856506903,2.0,-8.712114521902887,0.30510760658297537,0.5129715541394514,-8.712114521902887,0.4839790602825604,0.34927744868377286,8.725547270718506,3.0860972725045475
01/31/1980,177.9581,3.38775,8.72047354337206,-20.7026671,176.7791996186981,2.2963800483081385,2.0,-8.69970689211859,0.3101704154544493,0.5153184697380946,-8.69970689211859,0.4895576459932656,0.3494168329172618,8.713470416402764,3.085379049956165
02/01/1980,177.92049,3.40844,8.7086230254893,-20.3336157,176.73648914215224,2.3004257426176458,2.0,-8.687493120969586,0.31544497120402054,0.5177574174558969,-8.687493120969586,0.4953671139409007,0.34955642693901057,8.701604754553497,3.0846336115192083
02/02/1980,177.88145,3.42969,8.69698774163567,-19.9573266,176.69224568026837,2.304418050670171,2.0,-8.675477168235727,0.32092787665227873,0.5202854789144127,-8.675477168235727,0.5014031864102512,0.3496949045087545,8.689954502292963,3.083861417440828
02/03/1980,177.84101,3.4515,8.68557187783141,-19.573775,176.64649680754766,2.3083689782243484,2.0,-8.663662887210013,0.3266142751626732,0.5229027988218232,-8.663662887210013,0.5076614650856441,0.3498343302519521,8.678523767689585,3.0830629489868584
02/04/1980,177.79917,3.47386,8.67437958951019,-19.1831669,176.59924658555724,2.3122694470235734,2.0,-8.652054011306891,0.33250390896501353,0.5256080277757234,-8.652054011306891,0.5141411767063031,0.3499735686510591,8.667316756883679,3.0822382770450183
02/05/1980,177.75596,3.49675,8.66341491684048,-18.7854921,176.5505305555246,2.316113120916784,2.0,-8.640654411627018,0.3385920377139028,0.528398327175086,-8.640654411627018,0.520836842959842,0.350111900940695,8.656337544143819,3.081388021926743
02/06/1980,177.71141,3.52016,8.65268197447692,-18.3807562,176.50038027829137,2.319902841137311,2.0,-8.629467939345547,0.34487398728221647,0.5312724048369111,-8.629467939345547,0.5277436614174706,0.3502500008262831,8.645590222093515,3.0805127344726326
02/07/1980,177.66552,3.54409,8.64218478563333,-17.9690946,176.44879584018975,2.323638716040047,2.0,-8.61849807488617,0.3513496553015066,0.5342304951377183,-8.61849807488617,0.5348616313875544,0.35038812406390574,8.635078808647156,3.07961241618947
02/08/1980,177.61834,3.56851,8.6319273246517,-17.5506293,176.39583509682535,2.3273131843772634,2.0,-8.607748825974769,0.3580114805909122,0.5372683377640752,-8.607748825974769,0.5421821209670841,0.3505253695559051,8.62480731978207,3.078688076848055
02/09/1980,177.56987,3.59343,8.62191347923884,-17.1254879,176.34149415675705,2.3309355366542714,2.0,-8.597223431445942,0.36485946665361946,0.5403877153215936,-8.597223431445942,0.5497058424496718,0.3506633714175918,8.614779581824855,3.077739648529932
02/10/1980,177.52015,3.61883,8.61214704274526,-16.6938743,176.2858177314317,2.334503421873978,2.0,-8.586925561345415,0.37188767329808653,0.5435859161416633,-8.586925561345415,0.5574262671763275,0.35080200461300304,8.604999397990998,3.076767911597059
02/11/1980,177.4692,3.64468,8.60263180498329,-16.2556018,176.22883618388087,2.3379973768495748,2.0,-8.576858853202268,0.37909323098836956,0.5468587629129679,-8.576858853202268,0.5653391007607559,0.35093857796902694,8.595470672778955,3.075773395984299
02/12/1980,177.41704,3.67099,8.59337154420585,-15.8109461,176.1705639556319,2.341434641743766,2.0,-8.56702655063908,0.3864733109740563,0.5502081036449968,-8.56702655063908,0.5734424829706571,0.3510759122131861,8.586197074411377,3.0747563537438576
02/13/1980,177.36371,3.69774,8.58436992951973,-15.3599135,176.1110457585667,2.3448128721467176,2.0,-8.557432208275134,0.39402216243907157,0.5536313061277842,-8.557432208275134,0.5817300905024683,0.35121387988220015,8.57718228192806,3.073717565245284
02/14/1980,177.30922,3.72491,8.57563063821738,-14.9025406,176.0502988126061,2.3481178193384,2.0,-8.54807918958924,0.4017385813645895,0.5571257702594429,-8.54807918958924,0.5901997844297168,0.3513505743600348,8.568430055560325,3.0726573310328913
02/15/1980,177.25362,3.75248,8.56715733798288,-14.4388406,175.9883769921007,2.3513511106418488,2.0,-8.538971130217531,0.40961545260073257,0.5606889262827979,-8.538971130217531,0.5988440145392372,0.35148646818332807,8.559944048674497,3.0715765913914743
02/16/1980,177.19693,3.78046,8.5589536284204,-13.9689506,175.92529474020557,2.3545299955334285,2.0,-8.530111102691425,0.41765018524281383,0.56432270196924,-8.530111102691425,0.6076611705453818,0.3516243606501641,8.551727750720792,3.070475598401647
02/17/1980,177.13918,3.8088,8.55102305310191,-13.4931084,175.86109954220905,2.357620641227069,2.0,-8.521502787268266,0.42583878231606764,0.568020098882968,-8.521502787268266,0.6166448014784645,0.35175942072534916,8.543784908611128,3.069355180838025
02/18/1980,177.0804,3.83752,8.54336886798562,-13.0118723,175.79581102446187,2.3606534441365734,2.0,-8.513148896795686,0.43417725949332764,0.5717845597698037,-8.513148896795686,0.6257926212345847,0.35189639194034406,8.536118587730916,3.068215681245055
02/19/1980,177.02064,3.86657,8.53599413304488,-12.5254683,175.72949499425349,2.363602506507827,2.0,-8.505052805206171,0.44265874720292814,0.5756091152474946,-8.505052805206171,0.6350955548445605,0.3520316125690264,8.528732003242256,3.0670582481765982
02/20/1980,176.95992,3.89596,8.5289016918114,-12.0343667,175.66216589229515,2.3664850828107533,2.0,-8.497216859343649,0.45128085174299065,0.5794957348588221,-8.497216859343649,0.6445521895684957,0.352167841791245,8.521627889070931,3.065883133670616
02/21/1980,176.89829,3.92565,8.52209412368871,-11.539072,175.5938855409828,2.369284448939315,2.0,-8.489643889948153,0.4600367959777994,0.5834389610080166,-8.489643889948153,0.6541541365994231,0.3523027681490689,8.514808924019619,3.0646914167314594
02/22/1980,176.83578,3.95564,8.5155737392182,-11.03991,175.52468151920246,2.3720126496449576,2.0,-8.482335917249427,0.4689227912628017,0.587439282681395,-8.482335917249427,0.6638981144311675,0.35243834731434853,8.508277341471947,3.063483578701494
02/23/1980,176.77242,3.98591,8.5093426523673,-10.5373477,175.45458936188658,2.3746633779277,2.0,-8.475294979951494,0.47793509928586475,0.5914942257342556,-8.475294979951494,0.6737797090713,0.3525737963180903,8.502035291243338,3.062260239782287
02/24/1980,176.70826,4.01644,8.50340274738738,-10.0315419,175.38366292452983,2.3772382558580265,2.0,-8.468523072358698,0.48706706152044726,0.5956013220145511,-8.468523072358698,0.6837918296665895,0.35270949928356343,8.496084644904991,3.061022339929536
02/25/1980,176.64333,4.04722,8.49775586614182,-9.5227134,175.31193375771645,2.379740148692103,2.0,-8.462021896831883,0.496315020608754,0.5997596005097026,-8.462021896831883,0.6939307344101427,0.35284602013686617,8.49042722403421,3.059770429804815
02/26/1980,176.57766,4.07823,8.49240365084748,-9.0111754,175.2394373876281,2.382162744356109,2.0,-8.455793075244099,0.5056753579359173,0.6039666132808335,-8.455793075244099,0.7041921295537075,0.3529825523395631,8.48506470727663,3.0585051294569605
02/27/1980,176.5113,4.10944,8.48734759134925,-8.4971542,175.1662316363117,2.384498479834124,2.0,-8.449838380150737,0.5151415454349791,0.6082184425684181,-8.449838380150737,0.7145684673178837,0.35311809813214234,8.479998628841486,3.057227448071065
02/28/1980,176.44428,4.14085,8.48258912752856,-7.9806405,175.09234406723883,2.386759389727388,2.0,-8.44415906468596,0.5247100292089524,0.6125156177561316,-8.44415906468596,0.725056697642333,0.3532545568731274,8.475230352298047,3.0559378667204613
02/29/1980,176.37663,4.17244,8.47812963896892,-7.4618282,175.01781019593088,2.3889391536501807,2.0,-8.43875654894379,0.5343773027166281,0.6168557215126184,-8.43875654894379,0.73565264177935,0.35339110552561326,8.470761294104483,3.054637005267928
03/01/1980,176.30838,4.20419,8.47397050157666,-6.9405518,174.9426655341332,2.391031448490989,2.0,-8.433632267887354,0.5441398965311253,0.6212363516760042,-8.433632267887354,0.7463521610670325,0.35352692020719734,8.466592867162104,3.0533254835103403
03/02/1980,176.23959,4.23608,8.47011307146424,-6.4170567,174.86697306944455,2.393041833535488,2.0,-8.428787945881146,0.553989962678884,0.625655119062533,-8.428787945881146,0.7571471047675323,0.3536629306278044,8.462726391352208,3.0520044007886815
03/03/1980,176.17027,4.2681,8.4665586319541,-5.8913121,174.7907460080562,2.394965229416101,2.0,-8.424224673343737,0.563927036732978,0.6301111160618004,-8.424224673343737,0.7680366857509042,0.3537984888094521,8.459163179513245,3.050673987594467
03/04/1980,176.10047,4.30023,8.46330849680636,-5.363257,174.71403816829692,2.396803223415761,2.0,-8.419944085354835,0.5739448110179207,0.6346019740896262,-8.419944085354835,0.7790141746692981,0.3539339306666706,8.455904533805805,3.0493351832347275
03/05/1980,176.03022,4.33246,8.46036399768352,-4.8329826,174.6368810683504,2.39855865146512,2.0,-8.415947554224568,0.5840399461679143,0.6391268098907775,-8.415947554224568,0.7900761563756498,0.3540697741514547,8.452951766592058,3.047988537805541
03/06/1980,175.95956,4.36476,8.45772633266257,-4.3006862,174.55932333165714,2.400219950168778,2.0,-8.41223666513554,0.5942076699215425,0.6436817948097944,-8.41223666513554,0.8012167294543193,0.35420440483662996,8.450306145803724,3.046634899946031
03/07/1980,175.88853,4.39712,8.45539667156106,-3.7664692,174.48140562536958,2.4017939040598426,2.0,-8.408812781220263,0.6044432225561881,0.6482660522798321,-8.408812781220263,0.8124311782667263,0.3543389117959337,8.447968797825494,3.0452749794319023
03/08/1980,175.81717,4.42952,8.45337602728302,-3.2305781,174.40317258605754,2.40327811296683,2.0,-8.405677249188816,0.6147418684440125,0.6528772291133815,-8.405677249188816,0.8237142219150899,0.3544730197456789,8.44594074907678,3.0439095553182622
03/09/1980,175.74551,4.46195,8.45166537088809,-2.6930367,174.32465571189374,2.4046753886660777,2.0,-8.402831180246084,0.625100352210495,0.6575144465480851,-8.402831180246084,0.8350625241000047,0.3546072173501952,8.444222951987475,3.042539177351929
03/10/1980,175.6736,4.49438,8.45026559352373,-2.1540633,174.24591275999447,2.4059780965140227,2.0,-8.400276078092558,0.635512518209333,0.6621738835956104,-8.400276078092558,0.8464689172247224,0.3547404474954426,8.442816343851243,3.0411648535847418
03/11/1980,175.60147,4.5268,8.44917741819113,-1.6140558,174.1669752166395,2.4071890327921968,2.0,-8.398012862690969,0.6459751350558283,0.6668546521076306,-8.398012862690969,0.8579300832665482,0.35487318069169216,8.441721629483924,3.03978713355595
03/12/1980,175.52917,4.5592,8.44840140333648,-1.0730714,174.0878928789412,2.408318900816057,2.0,-8.396042540048605,0.6564820435956208,0.6715558532456508,-8.396042540048605,0.8694400137741322,0.355007042240592,8.440939300330111,3.03840688638912
03/13/1980,175.45674,4.59155,8.44793804143695,-0.5314358,174.00871432491135,2.4093560793870816,2.0,-8.394366205010146,0.6670285790675032,0.676273644945833,-8.394366205010146,0.8809929006278111,0.35514036265191073,8.440469920257582,3.0370249599304957
03/14/1980,175.38422,4.62384,8.44778763622427,0.0106619,173.92948018013857,2.41030729451738,2.0,-8.392984562939318,0.6776100561432725,0.6810071106966709,-8.392984562939318,0.892584080555483,0.35527416475848583,8.440313750957294,3.0356420632303562
03/15/1980,175.31165,4.65604,8.44795037673411,0.5528734,173.85023900757716,2.411160904522367,4.0,-8.391898472731128,0.6882218087445714,0.6857523846865548,-8.391898472731128,0.9042077347827056,0.3554067578058616,8.440471053458326,3.0342590438721406
03/16/1980,175.23907,4.68814,8.44842620677949,1.0947959,173.77103141906105,2.411923614855789,1.0,-8.39110834524121,0.6988591386726505,0.690508518496001,-8.39110834524121,0.9158591755366212,0.35553914047148366,8.440941730102827,3.0328766106660656
03/17/1980,175.16653,4.72013,8.4492148344581,1.6360517,173.69190717702568,2.412606074379768,1.0,-8.39061451066137,0.7095158666532752,0.6952745409353943,-8.39061451066137,0.9275323471266437,0.3556728796793634,8.441725423246567,3.031495632130472
03/18/1980,175.09406,4.75198,8.45031584356757,2.1764596,173.6129056652511,2.413192653566076,1.0,-8.390417205206727,0.720188752585622,0.7000465265031784,-8.390417205206727,0.9392227153439514,0.3558056626895284,8.442821814206855,3.0301167956419848
03/19/1980,175.02172,4.78367,8.45172856724189,2.7154268,173.5340897571476,2.4136887501117266,1.0,-8.390516705632535,0.7308701295715948,0.704821992090204,-8.390516705632535,0.950922258222838,0.35593826100938003,8.444230203439641,3.028741198548622
03/20/1980,174.94955,4.81519,8.45345210360064,3.2527208,173.45550003576903,2.4141010210942038,1.0,-8.390912721855686,0.7415552225089903,0.7095998971533978,-8.390912721855686,0.9626261807882566,0.3560716193850412,8.445949648780687,3.027369549158292
03/21/1980,174.87757,4.84651,8.45548535872358,3.78792,173.37716670506933,2.414409849252388,1.0,-8.391604789723504,0.7522421808549842,0.714376235621617,-8.391604789723504,0.9743311916772937,0.35620279842117986,8.447979179542628,3.026002374629429
03/22/1980,174.80585,4.87763,8.45782707077396,4.3208343,173.29915383206367,2.4146429031174947,1.0,-8.392592591781032,0.7629217713201009,0.7191513876401373,-8.392592591781032,0.9860289707248784,0.3563358196844265,8.45031736343237,3.024640793142393
03/23/1980,174.73441,4.90853,8.46047587609437,4.8513572,173.2214876377348,2.4147897215033094,1.0,-8.393875336282854,0.7735920808978733,0.7239227730147099,-8.393875336282854,0.9977167364398463,0.35646907684262225,8.452962903457566,3.0232852623396615
03/24/1980,174.66329,4.93918,8.46343033209689,5.379181,173.1442166142274,2.4148385532109704,1.0,-8.395452573104864,0.784248255222047,0.7286863201582504,-8.395452573104864,1.0093884154442239,0.3566007652425838,8.455914431951525,3.0219366285688105
03/25/1980,174.59254,4.96957,8.46668877121258,5.9040539,173.06739046435908,2.414799943707035,1.0,-8.397323550558236,0.7948839107656686,0.7334408662074158,-8.397323550558236,1.0210376884058054,0.3567323571981341,8.459170217811263,3.020595759307655
03/26/1980,174.5222,4.9997,8.47024950297463,6.4259303,172.99104576307008,2.414689656486715,1.0,-8.399487264139156,0.8054940907859968,0.7381867053225357,-8.399487264139156,1.0326601246119034,0.3568660942743479,8.462728474516913,3.019263292909328
03/27/1980,174.45229,5.02953,8.47411072474361,6.9446213,172.9152166376941,2.4144788229740466,1.0,-8.401942857498096,0.8160767842039075,0.7429182167875842,-8.401942857498096,1.04425164314183,0.3569976195257092,8.466587581479782,3.0179398250081553
03/28/1980,174.38286,5.05906,8.47827055909716,7.4599677,172.8399488047376,2.41418713111824,1.0,-8.404689339675851,0.8266254995424586,0.7476356467551302,-8.404689339675851,1.0558063860953075,0.35712974095298666,8.470745541059568,3.0166261535076972
03/29/1980,174.31394,5.08828,8.48272703383844,7.9718316,172.76527363373862,2.413817180332924,1.0,-8.407725499522812,0.8371366511287105,0.7523377450483203,-8.407725499522812,1.067320566389891,0.3572627378394587,8.475200367352087,3.0153228259096787
03/30/1980,174.24557,5.11716,8.48747805413728,8.4799187,172.69123957237704,2.4133571413191213,1.0,-8.41105043895224,0.8476051696032395,0.757020283298402,-8.41105043895224,1.0787878510310756,0.35739474720689934,8.479950041959617,3.014030687785618
03/31/1980,174.17778,5.14569,8.49252147085092,8.9844184,172.61787797704514,2.4128095898601343,1.0,-8.414662829134258,0.8580273893295909,0.7616819572566705,-8.414662829134258,1.0902043580627807,0.3575260305362762,8.484992402492347,3.0127502864078006
04/01/1980,174.11061,5.17387,8.49785519637024,9.4851984,172.5452253887141,2.4121902180612538,1.0,-8.418561444225437,0.8683981342251096,0.7663229271997484,-8.418561444225437,1.1015654022760086,0.35765879380512566,8.490325266189194,3.0114822595364883
04/02/1980,174.04409,5.20167,8.50347706844882,9.9822498,172.47332108193316,2.411483214825454,1.0,-8.422745259931702,0.8787136938535433,0.7709388978169638,-8.422745259931702,1.112865870836028,0.3577905720688332,8.495946572346933,3.010227292641869
04/03/1980,173.97825,5.22909,8.50938493054815,10.4755604,172.4021924344224,2.410700305705643,1.0,-8.427212883156217,0.888970281065755,0.7755299849700573,-8.427212883156217,1.1241023351883075,0.3579229780692748,8.501854094137933,3.0089858635552997
04/04/1980,173.91312,5.2561,8.51557663846467,10.9651677,172.33187870851722,2.409825658083778,1.0,-8.431963358912945,0.8991641145324212,0.7800918501381107,-8.431963358912945,1.1352696002669478,0.35805353541683954,8.508045789212748,3.0077586575337976
04/05/1980,173.84874,5.2827,8.52205002347233,11.4510251,172.26241642514688,2.408874918999074,1.0,-8.436995486965452,0.9092898566204887,0.78462456763501,-8.436995486965452,1.146362798449348,0.35818443548082113,8.514519394114034,3.006546311987827
04/06/1980,173.78514,5.30887,8.52880297381477,11.933213,172.19384087298474,2.407841416273492,1.0,-8.442308263124247,0.9193436340955302,0.789125236564996,-8.442308263124247,1.157377222202532,0.35831455742474044,8.521272841781865,3.0053494428209198
04/07/1980,173.72235,5.33461,8.5358332517798,12.4113659,172.1261794130427,2.40673683460522,1.0,-8.44790030815845,0.9293214890370827,0.7935938858257151,-8.44790030815845,1.168309251700013,0.35844550213137605,8.52830382457095,3.004168527572823
04/08/1980,173.66041,5.35989,8.54313851782055,12.8854542,172.05948043749228,2.405549238316303,1.0,-8.453770739929961,0.9392179787000738,0.7980260646493336,-8.453770739929961,1.1791521229073867,0.35857535109953986,8.535610080846768,3.0030044108462532
04/09/1980,173.59933,5.38471,8.55071637962481,13.3553263,171.99375299584793,2.404282413529032,1.0,-8.459917743881231,0.949031989857443,0.8024217430844713,-8.459917743881231,1.1899048025447454,0.3587045196654895,8.543189197972591,3.0018572505850343
04/10/1980,173.53917,5.40905,8.5585643480004,13.8207288,171.92905981339487,2.402941466733856,1.0,-8.466340530474016,0.9587550032558021,0.8067778905302427,-8.466340530474016,1.2005582688460155,0.3588336160700665,8.551038658247405,3.000728141551914
04/11/1980,173.47995,5.4329,8.56667975791842,14.2814398,171.86542304436912,2.401524920937759,1.0,-8.47303736340951,0.9683843183238238,0.8110929200899781,-8.47303736340951,1.2111094128542699,0.3589622585890754,8.559155809519872,2.9996174704112524
04/12/1980,173.4217,5.45625,8.57505979582814,14.7369933,171.80287399174284,2.4000352304963197,1.0,-8.480006543625052,0.9779156921585673,0.8153652072136153,-8.480006543625052,1.2215536955732311,0.35909064445603883,8.5675378266508,2.9985257835029766
04/13/1980,173.36446,5.47909,8.58370134448346,15.1870179,171.74145310658284,2.398478778325023,1.0,-8.487246263892168,0.9873433140624378,0.819593074343482,-8.487246263892168,1.2318851184978319,0.3592195459035892,8.576181556446201,2.9974537868313873
04/14/1980,173.30826,5.50141,8.59260115414571,15.6312305,171.68119168601572,2.396858001395024,1.0,-8.494754438011613,0.9966627816141816,0.8237748065176943,-8.494754438011613,1.24209896031285,0.35934914066673307,8.585083738049866,2.9964020266343905
04/15/1980,173.25313,5.52319,8.60175572399614,16.0691623,171.62212498197212,2.395166144250961,1.0,-8.502528893957352,1.005869624575704,0.8279071452020802,-8.502528893957352,1.2521898234847788,0.3594782172564622,8.594240917417807,2.9953711181742366
04/16/1980,173.1991,5.54443,8.61116128415506,16.5003364,171.56428032910674,2.3934148147134158,1.0,-8.510566926579896,1.0149592502468239,0.831989765726634,-8.510566926579896,1.2621533651470045,0.3596083046643198,8.60364925650433,2.994361538530652
04/17/1980,173.14619,5.5651,8.62081389413824,16.924642,171.50768778045173,2.3915841240145563,1.0,-8.518865933175123,1.0239285248258339,0.8360178144054553,-8.518865933175123,1.271984779407867,0.35973619627444003,8.613304944471485,2.9933738122279903
04/18/1980,173.09444,5.58522,8.63070950755956,17.3418172,171.45237590578785,2.389707974414393,1.0,-8.527422855726035,1.0327711844158878,0.8399938834065623,-8.527422855726035,1.281679350358734,0.35986676198872136,8.623203727008585,2.9924084379030003
04/19/1980,173.04387,5.60475,8.6408440460589,17.7520497,171.39837871038534,2.387757280716508,1.0,-8.536235133111623,1.0414839781773986,0.8439115497148427,-8.536235133111623,1.2912315404847252,0.35999540191476215,8.633341713317721,2.9914660090595984
04/20/1980,172.9945,5.6237,8.65121347759498,18.155202,171.345710419121,2.3857488836004173,1.0,-8.545299533466268,1.0500635174153201,0.8477718606179155,-8.545299533466268,1.3006386573056052,0.3601244248651693,8.643714770487081,2.9905467739687257
04/21/1980,172.94636,5.64206,8.6618137042195,18.5512638,171.2944023187499,2.3836851821190077,1.0,-8.5546132436167,1.0585048913986397,0.8515728351865459,-8.5546132436167,1.3098954073453375,0.3602539667485852,8.654318790410176,2.989651278687269
04/22/1980,172.89946,5.65982,8.67264064093743,18.9403231,171.24446739614854,2.381560708466393,1.0,-8.564173105321236,1.0668061176925507,0.855312466988394,-8.564173105321236,1.3189991736427833,0.3603829752661466,8.665149727383708,2.9887797498789808
04/23/1980,172.85383,5.67697,8.68369028972282,19.322459,171.19593693784498,2.379377857284848,1.0,-8.573976423686123,1.0749621822005586,0.8589887314391985,-8.573976423686123,1.327944550520958,0.36051158739019984,8.676203573175526,2.987932733596784
